"FullName","LastWriteTime","Length"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageClassTest.php","10/3/2025 3:18:13 AM","567"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageClassWithoutAnnotationsTest.php","10/3/2025 3:18:13 AM","517"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageCoversOverridesCoversNothingTest.php","10/3/2025 3:18:13 AM","633"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageFunctionParenthesesTest.php","10/3/2025 3:18:13 AM","530"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageFunctionParenthesesWhitespaceTest.php","10/3/2025 3:18:13 AM","542"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageFunctionTest.php","10/3/2025 3:18:13 AM","517"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodNothingCoversMethod.php","10/3/2025 3:18:13 AM","628"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodNothingTest.php","10/3/2025 3:18:13 AM","548"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodOneLineAnnotationTest.php","10/3/2025 3:18:13 AM","585"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodParenthesesTest.php","10/3/2025 3:18:13 AM","595"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodParenthesesWhitespaceTest.php","10/3/2025 3:18:13 AM","607"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageMethodTest.php","10/3/2025 3:18:13 AM","582"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageNamespacedFunctionTest.php","10/3/2025 3:18:13 AM","523"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageNoneTest.php","10/3/2025 3:18:13 AM","498"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageNotPrivateTest.php","10/3/2025 3:18:13 AM","584"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageNotProtectedTest.php","10/3/2025 3:18:13 AM","588"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageNotPublicTest.php","10/3/2025 3:18:13 AM","582"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoveragePrivateTest.php","10/3/2025 3:18:13 AM","580"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageProtectedTest.php","10/3/2025 3:18:13 AM","584"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoveragePublicTest.php","10/3/2025 3:18:13 AM","578"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoverageTwoDefaultClassAnnotations.php","10/3/2025 3:18:13 AM","657"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoveredClass.php","10/3/2025 3:18:13 AM","948"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CustomPrinter.php","10/3/2025 3:18:13 AM","428"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\CoveredFunction.php","10/3/2025 3:18:13 AM","301"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderDependencyTest.php","10/3/2025 3:18:13 AM","934"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderFilterTest.php","10/3/2025 3:18:13 AM","1128"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIncompleteTest.php","10/3/2025 3:18:13 AM","1057"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2833\FirstTest.php","10/3/2025 3:18:13 AM","633"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2833\SecondTest.php","10/3/2025 3:18:13 AM","519"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2859\phpunit.xml","10/3/2025 3:18:13 AM","255"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2859\tests\another\TestWithDataProviderTest.php","10/3/2025 3:18:13 AM","618"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2922\FirstTest.php","10/3/2025 3:18:13 AM","654"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderIssue2922\SecondTest.php","10/3/2025 3:18:13 AM","569"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderSkippedTest.php","10/3/2025 3:18:13 AM","1039"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataProviderTest.php","10/3/2025 3:18:13 AM","724"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataproviderExecutionOrderTest.php","10/3/2025 3:18:13 AM","1224"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DataproviderExecutionOrderTest_result_cache.txt","10/3/2025 3:18:13 AM","1997"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DependencyFailureTest.php","10/3/2025 3:18:13 AM","1424"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DependencyInputTest.php","10/3/2025 3:18:13 AM","519"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DependencyOnClassTest.php","10/3/2025 3:18:13 AM","1115"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DependencySuccessTest.php","10/3/2025 3:18:13 AM","773"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DoesNotPerformAssertionsButPerformingAssertionsTest.php","10/3/2025 3:18:13 AM","607"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DoNoAssertionTestCase.php","10/3/2025 3:18:13 AM","438"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DoubleTestCase.php","10/3/2025 3:18:13 AM","900"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DummyBarTest.php","10/3/2025 3:18:13 AM","478"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DummyException.php","10/3/2025 3:18:13 AM","360"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DummyFooTest.php","10/3/2025 3:18:13 AM","478"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\DuplicateKeyDataProviderTest.php","10/3/2025 3:18:13 AM","621"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\EmptyDataProviderTest.php","10/3/2025 3:18:13 AM","571"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\EmptyTestCaseTest.php","10/3/2025 3:18:13 AM","379"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExampleTrait.php","10/3/2025 3:18:13 AM","395"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInAssertPostConditionsTest.php","10/3/2025 3:18:13 AM","1130"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInAssertPreConditionsTest.php","10/3/2025 3:18:13 AM","1129"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInSetUpTest.php","10/3/2025 3:18:13 AM","1115"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInTearDownAfterClassTest.php","10/3/2025 3:18:13 AM","727"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInTearDownTest.php","10/3/2025 3:18:13 AM","1151"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInTest.php","10/3/2025 3:18:13 AM","1110"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionInTestDetectedInTeardown.php","10/3/2025 3:18:13 AM","757"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionStackTest.php","10/3/2025 3:18:13 AM","1170"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ExceptionWithThrowable.php","10/3/2025 3:18:13 AM","421"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Failure.php","10/3/2025 3:18:13 AM","447"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\FatalTest.php","10/3/2025 3:18:13 AM","757"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\FailureTest.php","10/3/2025 3:18:13 AM","2306"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\FinalClass.php","10/3/2025 3:18:13 AM","511"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Foo.php","10/3/2025 3:18:13 AM","411"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\FunctionCallback.php","10/3/2025 3:18:13 AM","540"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Go ogle-Sea.rch.wsdl","10/3/2025 3:18:13 AM","7654"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\GoogleSearch.wsdl","10/3/2025 3:18:13 AM","7654"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\IncompleteTest.php","10/3/2025 3:18:13 AM","489"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Inheritance\InheritanceA.php","10/3/2025 3:18:13 AM","355"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Inheritance\InheritanceB.php","10/3/2025 3:18:13 AM","443"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\InheritedTestCase.php","10/3/2025 3:18:13 AM","396"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\IniTest.php","10/3/2025 3:18:13 AM","524"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\InterfaceWithSemiReservedMethodName.php","10/3/2025 3:18:13 AM","379"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\InterfaceWithMethodsThatDeclareBooleanReturnTypes.php","10/3/2025 3:18:13 AM","460"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\InterfaceWithStaticMethod.php","10/3/2025 3:18:13 AM","383"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\IsolationTest.php","10/3/2025 3:18:13 AM","627"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\JsonData\arrayObject.json","10/3/2025 3:18:13 AM","35"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\JsonData\simpleObject.json","10/3/2025 3:18:13 AM","17"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\MethodCallback.php","10/3/2025 3:18:13 AM","701"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\MethodCallbackByReference.php","10/3/2025 3:18:13 AM","511"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Migration\phpunit-9.2.xml","10/3/2025 3:18:13 AM","1439"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Migration\phpunit-9.3.xml","10/3/2025 3:18:13 AM","1408"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\MockTestInterface.php","10/3/2025 3:18:13 AM","415"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Mockable.php","10/3/2025 3:18:13 AM","819"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\MultipleDataProviderTest.php","10/3/2025 3:18:13 AM","1909"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ModifiedConstructorTestCase.php","10/3/2025 3:18:13 AM","549"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\MyTestListener.php","10/3/2025 3:18:13 AM","2684"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamedConstraint.php","10/3/2025 3:18:13 AM","788"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageClassExtendedTest.php","10/3/2025 3:18:13 AM","592"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageClassTest.php","10/3/2025 3:18:13 AM","574"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageCoversClassPublicTest.php","10/3/2025 3:18:13 AM","635"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageCoversClassTest.php","10/3/2025 3:18:13 AM","911"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageNotPrivateTest.php","10/3/2025 3:18:13 AM","592"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageMethodTest.php","10/3/2025 3:18:13 AM","610"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageNotProtectedTest.php","10/3/2025 3:18:13 AM","596"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageNotPublicTest.php","10/3/2025 3:18:13 AM","590"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoveragePrivateTest.php","10/3/2025 3:18:13 AM","589"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoverageProtectedTest.php","10/3/2025 3:18:13 AM","593"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoveragePublicTest.php","10/3/2025 3:18:13 AM","587"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NamespaceCoveredFunction.php","10/3/2025 3:18:13 AM","337"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NoTestCases.php","10/3/2025 3:18:13 AM","427"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NoArgTestCaseTest.php","10/3/2025 3:18:13 AM","434"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NotExistingCoveredElementTest.php","10/3/2025 3:18:13 AM","732"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NotPublicTestCase.php","10/3/2025 3:18:13 AM","495"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NotReorderableTest.php","10/3/2025 3:18:13 AM","706"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NotSelfDescribingTest.php","10/3/2025 3:18:13 AM","667"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NotVoidTestCase.php","10/3/2025 3:18:13 AM","377"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NothingTest.php","10/3/2025 3:18:13 AM","428"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\NumericGroupAnnotationTest.php","10/3/2025 3:18:13 AM","1221"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObject.php","10/3/2025 3:18:13 AM","649"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodThatAcceptsTooManyArguments.php","10/3/2025 3:18:13 AM","678"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodThatDoesNotAcceptArguments.php","10/3/2025 3:18:13 AM","651"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodThatDoesNotDeclareParameterType.php","10/3/2025 3:18:13 AM","691"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodThatHasIncompatibleParameterType.php","10/3/2025 3:18:13 AM","689"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodThatHasUnionParameterType.php","10/3/2025 3:18:13 AM","687"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodWithNullableReturnType.php","10/3/2025 3:18:13 AM","658"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodWithUnionReturnType.php","10/3/2025 3:18:13 AM","655"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodWithVoidReturnType.php","10/3/2025 3:18:13 AM","631"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithEqualsMethodWithoutReturnType.php","10/3/2025 3:18:13 AM","676"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ObjectEquals\ValueObjectWithoutEqualsMethod.php","10/3/2025 3:18:13 AM","553"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OneClassPerFile\TwoClassesValid.php","10/3/2025 3:18:13 AM","505"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OneClassPerFile\failing\TwoClassesInvalidTest.php","10/3/2025 3:18:13 AM","612"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OneClassPerFile\phpunit.xml","10/3/2025 3:18:13 AM","326"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OneClassPerFile\wrongClassName\WrongClassNameTest.php","10/3/2025 3:18:13 AM","470"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OneTestCase.php","10/3/2025 3:18:13 AM","490"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OutputTestCase.php","10/3/2025 3:18:13 AM","954"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ParentClassWithPrivateAttributes.php","10/3/2025 3:18:13 AM","449"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\OverrideTestCase.php","10/3/2025 3:18:13 AM","407"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ParentClassWithProtectedAttributes.php","10/3/2025 3:18:13 AM","500"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ParseTestMethodAnnotationsMock.php","10/3/2025 3:18:13 AM","497"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\PartialMockTestClass.php","10/3/2025 3:18:13 AM","580"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\PreConditionAndPostConditionTest.php","10/3/2025 3:18:13 AM","1009"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\RequirementsClassBeforeClassHookTest.php","10/3/2025 3:18:13 AM","635"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\RequirementsClassDocBlockTest.php","10/3/2025 3:18:13 AM","733"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\RequirementsTest.php","10/3/2025 3:18:13 AM","10040"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\RouterTest.php","10/3/2025 3:18:13 AM","851"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\SampleArrayAccess.php","10/3/2025 3:18:13 AM","1109"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\SampleClass.php","10/3/2025 3:18:13 AM","506"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\SeparateProcessesTest.php","10/3/2025 3:18:13 AM","672"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Singleton.php","10/3/2025 3:18:13 AM","662"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\SomeClass.php","10/3/2025 3:18:13 AM","494"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\StopOnErrorTestSuite.php","10/3/2025 3:18:13 AM","743"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\StopOnWarningTestSuite.php","10/3/2025 3:18:13 AM","604"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\StopsOnWarningTest.php","10/3/2025 3:18:13 AM","431"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\StringableClass.php","10/3/2025 3:18:13 AM","398"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Struct.php","10/3/2025 3:18:13 AM","417"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\Success.php","10/3/2025 3:18:13 AM","457"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TemplateMethodsTest.php","10/3/2025 3:18:13 AM","1365"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestAutoreferenced.php","10/3/2025 3:18:13 AM","515"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestCaseWithExceptionInHook.php","10/3/2025 3:18:13 AM","731"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestGeneratorMaker.php","10/3/2025 3:18:13 AM","475"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestIncomplete.php","10/3/2025 3:18:13 AM","485"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestIterator.php","10/3/2025 3:18:13 AM","1073"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestIterator2.php","10/3/2025 3:18:13 AM","1082"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestIteratorAggregate.php","10/3/2025 3:18:13 AM","693"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestIteratorAggregate2.php","10/3/2025 3:18:13 AM","694"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestProxyFixture.php","10/3/2025 3:18:13 AM","1042"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestRisky.php","10/3/2025 3:18:13 AM","456"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestSkipped.php","10/3/2025 3:18:13 AM","476"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestTestError.php","10/3/2025 3:18:13 AM","471"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithAnnotations.php","10/3/2025 3:18:13 AM","1590"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWarning.php","10/3/2025 3:18:13 AM","487"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithDifferentNames.php","10/3/2025 3:18:13 AM","446"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithDifferentOutput.php","10/3/2025 3:18:13 AM","914"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithDifferentSizes.php","10/3/2025 3:18:13 AM","1492"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithDifferentStatuses.php","10/3/2025 3:18:13 AM","1514"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestWithTest.php","10/3/2025 3:18:13 AM","798"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TestableCliTestDoxPrinter.php","10/3/2025 3:18:13 AM","614"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ThrowExceptionTestCase.php","10/3/2025 3:18:13 AM","708"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\ThrowNoExceptionTestCase.php","10/3/2025 3:18:13 AM","434"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TraitWithConstructor.php","10/3/2025 3:18:13 AM","530"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\TraversableMockTestInterface.php","10/3/2025 3:18:13 AM","382"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\VariousDocblockDefinedDataProvider.php","10/3/2025 3:18:13 AM","1496"
"C:\Users\Shadow\Web-PDFTimeSaver\vendor\phpunit\phpunit\tests\_files\VariousIterableDataProviderTest.php","10/3/2025 3:18:13 AM","1974"
